Generation 478,63.94874515,44.07421414,,Generation 478,81.2980113,60.97002212,,Generation 478,82.12467141,63.40205413,,Generation 478,83.82550002,62.46694903,,Generation 478,76.33009787,60.75971768,,Generation 478,78.83169642,60.22817389,,Generation 478,87.66669456,65.13497653,,Generation 478,70.49928306,52.62383693,,Generation 478,82.42824215,59.39761417,,Generation 478,72.05349385,54.96085372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 479,63.77935335,44.07421414,,Generation 479,82.46034252,60.24152442,,Generation 479,84.1733667,63.66247533,,Generation 479,80.92727671,61.61965465,,Generation 479,82.42114466,59.97664703,,Generation 479,82.37679203,60.29327754,,Generation 479,85.25503639,64.66790514,,Generation 479,72.37784303,52.62383693,,Generation 479,82.7012803,58.91775212,,Generation 479,74.43348916,54.96085372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 480,67.02489141,43.80382428,,Generation 480,84.36438782,60.24152442,,Generation 480,83.50426694,63.64027462,,Generation 480,82.64536793,62.46694903,,Generation 480,79.86122305,60.75971768,,Generation 480,78.77272275,60.29327754,,Generation 480,85.13012898,64.66790514,,Generation 480,70.6464935,52.62383693,,Generation 480,81.92916655,58.91775212,,Generation 480,72.22566605,54.96085372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 481,58.72149854,43.25890672,,Generation 481,77.91589203,59.95969551,,Generation 481,84.82915293,63.38609812,,Generation 481,79.20511836,62.46694903,,Generation 481,79.61041348,60.75971768,,Generation 481,79.19315682,60.29327754,,Generation 481,86.89384954,64.66790514,,Generation 481,65.38156462,52.62383693,,Generation 481,76.88460873,58.91775212,,Generation 481,73.83458435,54.65853838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 482,63.07362951,43.80382428,,Generation 482,81.60574522,59.95969551,,Generation 482,84.281492,63.38465466,,Generation 482,83.98688405,61.61965465,,Generation 482,75.67940528,60.75971768,,Generation 482,79.48478476,60.29327754,,Generation 482,83.73406383,64.66790514,,Generation 482,71.48982252,52.62383693,,Generation 482,75.7130289,58.69622699,,Generation 482,76.40600375,54.65853838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 483,63.78060608,43.80382428,,Generation 483,81.36795106,60.24152442,,Generation 483,84.81935198,62.71649633,,Generation 483,84.01993011,61.61965465,,Generation 483,79.75819918,60.75971768,,Generation 483,79.32322917,60.28148911,,Generation 483,84.24367819,64.42297421,,Generation 483,69.2777365,52.62383693,,Generation 483,76.39909188,58.23219481,,Generation 483,75.46948895,54.65853838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 484,63.92353527,42.63741095,,Generation 484,78.3253589,59.93699235,,Generation 484,88.05333408,62.73869704,,Generation 484,84.11627953,62.46694903,,Generation 484,82.5808207,60.13883564,,Generation 484,76.52223489,60.29327754,,Generation 484,85.52383459,63.95590282,,Generation 484,71.58105112,51.72617317,,Generation 484,77.39751143,57.75233276,,Generation 484,75.41496659,54.65853838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 485,65.36501007,42.63741095,,Generation 485,79.58696124,59.93699235,,Generation 485,85.049989,62.73869704,,Generation 485,83.01983664,62.46694903,,Generation 485,79.64474013,60.36538514,,Generation 485,78.26488189,60.29327754,,Generation 485,82.96728632,63.95590282,,Generation 485,70.96363898,52.50386652,,Generation 485,78.64155925,57.46059754,,Generation 485,74.80208653,53.9752954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 486,58.64512186,42.63741095,,Generation 486,79.63893142,59.93699235,,Generation 486,82.6897477,62.73869704,,Generation 486,83.42837731,62.46694903,,Generation 486,79.94462174,59.7864023,,Generation 486,83.41710736,60.29327754,,Generation 486,85.29520582,63.4156012,,Generation 486,70.99707695,52.50386652,,Generation 486,81.76282023,57.48099379,,Generation 486,75.63333694,53.9752954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 487,65.41277573,42.63741095,,Generation 487,79.08362028,59.83734146,,Generation 487,82.7433325,62.73869704,,Generation 487,83.19254064,62.46694903,,Generation 487,76.7829321,59.7864023,,Generation 487,76.93808384,60.29327754,,Generation 487,84.51953013,63.39116801,,Generation 487,72.35786042,51.91080869,,Generation 487,79.51245712,57.48099379,,Generation 487,73.69969986,53.96832913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 488,64.52928406,42.63741095,,Generation 488,75.1230097,59.83734146,,Generation 488,80.29281285,62.71649633,,Generation 488,83.37877815,62.35592362,,Generation 488,80.14117597,59.71609444,,Generation 488,77.82283267,60.27075423,,Generation 488,82.62384926,63.39116801,,Generation 488,71.95625042,51.91080869,,Generation 488,78.0711237,57.48099379,,Generation 488,80.87655782,53.881266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 489,53.9748075,42.60660418,,Generation 489,77.33386122,59.83734146,,Generation 489,81.74599223,62.71649633,,Generation 489,83.25658157,62.46694903,,Generation 489,82.95959882,59.71609444,,Generation 489,75.91785936,60.27075423,,Generation 489,85.8899226,63.53627733,,Generation 489,73.26615721,52.38451829,,Generation 489,77.14734309,57.48099379,,Generation 489,75.29061609,53.881266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 490,63.62378871,42.56014308,,Generation 490,80.48166107,59.55615966,,Generation 490,80.6290389,62.71649633,,Generation 490,79.69299799,61.29257782,,Generation 490,81.43726385,59.71609444,,Generation 490,81.92954003,60.29327754,,Generation 490,85.77200573,62.9505887,,Generation 490,73.17580963,52.38451829,,Generation 490,76.83555121,57.48099379,,Generation 490,74.93443261,53.01499292
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 491,61.80260781,42.21949222,,Generation 491,81.0025109,59.25162759,,Generation 491,82.33069082,62.60357093,,Generation 491,77.46861824,61.29257782,,Generation 491,77.95477626,59.71609444,,Generation 491,79.8281271,59.70451884,,Generation 491,79.47090599,62.9505887,,Generation 491,68.8694631,52.31958048,,Generation 491,75.17964345,57.48099379,,Generation 491,77.59581587,53.00802665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 492,53.90655637,42.075344,,Generation 492,79.42323675,59.25162759,,Generation 492,80.41458461,62.71649633,,Generation 492,77.62156152,61.29257782,,Generation 492,80.62026394,59.67374305,,Generation 492,79.69666632,59.47812187,,Generation 492,82.73517814,62.53096321,,Generation 492,67.81836672,52.31958048,,Generation 492,73.97327976,56.99437495,,Generation 492,75.61743913,53.00802665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 493,62.81253354,42.075344,,Generation 493,75.24258977,59.25162759,,Generation 493,77.63833518,62.66896314,,Generation 493,79.15661893,60.3002103,,Generation 493,79.95018827,59.67374305,,Generation 493,78.30019107,59.17534987,,Generation 493,83.54388473,62.53096321,,Generation 493,67.44407871,52.20023225,,Generation 493,77.48305586,57.48099379,,Generation 493,69.98447434,53.00802665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 494,63.45864702,41.66121913,,Generation 494,77.74707031,59.25162759,,Generation 494,81.98427916,62.66896314,,Generation 494,79.91601434,60.3002103,,Generation 494,78.50439332,59.67374305,,Generation 494,78.09742469,59.17534987,,Generation 494,82.56524847,62.53096321,,Generation 494,72.34648186,52.20023225,,Generation 494,77.04099974,57.01989089,,Generation 494,73.92229616,52.48683747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 495,60.31171872,41.78487272,,Generation 495,81.92845481,59.25162759,,Generation 495,81.49678291,62.29469031,,Generation 495,79.69888984,60.3002103,,Generation 495,79.36337755,59.67374305,,Generation 495,75.02455158,59.17534987,,Generation 495,81.72849694,62.53096321,,Generation 495,73.42979837,52.20023225,,Generation 495,76.24622831,57.01989089,,Generation 495,68.39134083,52.48683747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 496,64.86636253,41.72167616,,Generation 496,84.39860389,59.25162759,,Generation 496,84.63078054,62.29469031,,Generation 496,81.24931639,60.3002103,,Generation 496,77.74184104,58.82401485,,Generation 496,79.04683538,59.17534987,,Generation 496,82.14230641,62.53096321,,Generation 496,69.78939739,51.92520343,,Generation 496,77.74215115,57.01989089,,Generation 496,71.8767648,52.4798712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 497,61.65341602,41.73578216,,Generation 497,77.28156803,59.25162759,,Generation 497,80.64098059,62.29469031,,Generation 497,78.77003073,60.3002103,,Generation 497,78.59785369,58.82401485,,Generation 497,80.55625484,59.17534987,,Generation 497,78.59603538,62.52953786,,Generation 497,70.17323403,51.8058552,,Generation 497,77.00344674,56.90242885,,Generation 497,70.81227632,52.4798712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 498,61.05492718,41.73578216,,Generation 498,78.16250451,59.19460307,,Generation 498,79.85607398,61.75630998,,Generation 498,78.38773056,60.3002103,,Generation 498,77.76196474,58.78166346,,Generation 498,77.52174795,58.71251791,,Generation 498,79.1274559,62.04430997,,Generation 498,70.70262852,51.8058552,,Generation 498,74.63854943,56.68814601,,Generation 498,65.72378678,52.36759742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 499,65.79552241,41.73578216,,Generation 499,77.04778692,59.19460307,,Generation 499,84.26662366,61.38203714,,Generation 499,79.25531468,60.3002103,,Generation 499,78.1318092,58.78166346,,Generation 499,76.32172142,57.84642122,,Generation 499,79.76291333,62.52953786,,Generation 499,74.02925616,51.8058552,,Generation 499,80.18200761,56.22704311,,Generation 499,72.01362452,52.36759742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 500,60.59922391,41.73578216,,Generation 500,74.68331368,59.19460307,,Generation 500,83.1854609,61.33450396,,Generation 500,79.70351811,59.70275976,,Generation 500,76.46948792,58.78166346,,Generation 500,81.90138445,57.84642122,,Generation 500,81.62757293,62.52953786,,Generation 500,68.88780718,51.8058552,,Generation 500,77.27193379,56.24238278,,Generation 500,71.26962998,52.36759742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 501,62.46428669,41.31786343,,Generation 501,82.34971815,59.25162759,,Generation 501,83.91968529,61.33450396,,Generation 501,78.36939784,59.70275976,,Generation 501,76.51816761,58.40753877,,Generation 501,75.79969508,56.86336284,,Generation 501,81.3393924,62.52953786,,Generation 501,71.56424285,51.8058552,,Generation 501,77.37868953,56.12171651,,Generation 501,73.12173144,52.2042551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 502,61.38579069,40.7612399,,Generation 502,78.47306251,59.23650924,,Generation 502,82.90448586,61.33450396,,Generation 502,78.80670482,59.70275976,,Generation 502,75.08134866,58.40753877,,Generation 502,79.30543219,57.78095623,,Generation 502,81.89730025,62.44229719,,Generation 502,70.90514388,51.8058552,,Generation 502,75.94183214,56.17070402,,Generation 502,74.76400029,52.19728883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 503,59.38690097,40.71214934,,Generation 503,76.95328897,59.25162759,,Generation 503,82.44590222,61.33450396,,Generation 503,81.17260106,59.77630894,,Generation 503,77.25291184,58.40753877,,Generation 503,78.61644831,57.78095623,,Generation 503,79.36175916,60.78495631,,Generation 503,71.80044436,51.09969997,,Generation 503,76.7257073,56.10661257,,Generation 503,74.91526975,52.2042551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 504,61.33977491,40.71214934,,Generation 504,76.9225307,58.24268905,,Generation 504,77.46331041,61.33450396,,Generation 504,78.18160536,59.77630894,,Generation 504,78.19363645,58.40753877,,Generation 504,77.85518106,57.78095623,,Generation 504,81.29060351,62.52953786,,Generation 504,71.79146845,51.8058552,,Generation 504,75.82611793,54.64609173,,Generation 504,70.6051449,52.19728883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 505,52.1381029,40.29423061,,Generation 505,72.61415262,58.24268905,,Generation 505,79.21257972,61.33450396,,Generation 505,77.7333683,59.77630894,,Generation 505,79.48521799,58.40753877,,Generation 505,75.61283984,57.7108768,,Generation 505,79.16737529,60.78353096,,Generation 505,69.39242941,51.06762155,,Generation 505,74.61251559,54.64609173,,Generation 505,68.83667705,51.7577514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 506,61.26838935,40.29423061,,Generation 506,77.22577035,58.24268905,,Generation 506,79.76917899,61.33450396,,Generation 506,80.35660126,59.77630894,,Generation 506,80.26982316,58.40753877,,Generation 506,77.48773576,57.7108768,,Generation 506,83.42929033,62.52953786,,Generation 506,71.16001359,50.94827332,,Generation 506,72.39576371,54.61244389,,Generation 506,68.22722846,52.14154879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 507,61.20434558,40.28430939,,Generation 507,80.80785752,58.24268905,,Generation 507,79.80254669,61.33450396,,Generation 507,79.89120063,59.69408886,,Generation 507,81.42763304,58.40753877,,Generation 507,76.38535241,57.63220139,,Generation 507,83.71588113,62.52953786,,Generation 507,69.8830262,50.94827332,,Generation 507,72.85771704,54.57441297,,Generation 507,72.94529543,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 508,59.84274954,40.29423061,,Generation 508,77.9110265,58.24268905,,Generation 508,79.87415967,61.33444298,,Generation 508,78.07757207,58.84285897,,Generation 508,77.22759251,58.40753877,,Generation 508,74.5941773,57.63220139,,Generation 508,81.98863352,62.52953786,,Generation 508,70.31177321,50.94827332,,Generation 508,75.63795364,54.55907329,,Generation 508,68.95641411,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 509,57.99980379,40.18592424,,Generation 509,78.55478378,58.24268905,,Generation 509,80.3352477,60.8666378,,Generation 509,75.47115163,59.69408886,,Generation 509,79.68614213,58.40753877,,Generation 509,78.67117759,57.63220139,,Generation 509,80.43476658,62.52953786,,Generation 509,73.02059904,50.94827332,,Generation 509,74.24126502,54.54076513,,Generation 509,73.52274346,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 510,60.06945142,39.23875617,,Generation 510,77.78232811,58.24268905,,Generation 510,82.76333015,60.8666378,,Generation 510,79.66819229,59.69408886,,Generation 510,78.6393893,58.40753877,,Generation 510,75.59616051,57.54858041,,Generation 510,81.4637336,62.52953786,,Generation 510,69.10491407,50.85920451,,Generation 510,77.82188741,54.54076513,,Generation 510,71.89028541,51.08291992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 511,62.95658579,39.23875617,,Generation 511,76.95171778,57.41656525,,Generation 511,80.14858712,59.48892678,,Generation 511,77.67353364,59.03527324,,Generation 511,74.09614836,58.1469445,,Generation 511,79.61336588,57.54858041,,Generation 511,82.08880433,62.52953786,,Generation 511,72.46220793,50.85920451,,Generation 511,73.36747819,54.52542545,,Generation 511,69.16712627,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 512,60.74902559,39.23875617,,Generation 512,76.00085004,58.24268905,,Generation 512,81.37876384,59.02106062,,Generation 512,80.08659732,59.03527324,,Generation 512,79.7230943,58.40753877,,Generation 512,79.38405814,56.66793013,,Generation 512,83.65502531,62.22398022,,Generation 512,69.05722264,50.00162263,,Generation 512,73.77705604,54.52542545,,Generation 512,69.80024248,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 513,58.88813181,39.23875617,,Generation 513,75.59101618,58.24268905,,Generation 513,81.2052831,60.8666378,,Generation 513,79.30365498,58.95305316,,Generation 513,79.40229867,57.42031988,,Generation 513,78.85123246,56.66793013,,Generation 513,81.23798301,61.92757888,,Generation 513,68.96721803,50.00162263,,Generation 513,69.95880924,54.29118856,,Generation 513,73.73009615,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 514,58.91175056,39.1304498,,Generation 514,79.49686544,58.24268905,,Generation 514,78.7717485,59.48892678,,Generation 514,77.95362051,58.81804904,,Generation 514,75.84311124,57.42031988,,Generation 514,72.66172005,56.81207053,,Generation 514,78.75688138,60.97590082,,Generation 514,63.82499799,50.00162263,,Generation 514,73.91858181,54.29118856,,Generation 514,73.96483077,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 515,57.40467992,39.1304498,,Generation 515,77.65448098,58.24268905,,Generation 515,78.02675904,59.48892678,,Generation 515,74.74912934,58.07701334,,Generation 515,77.36978225,58.32823229,,Generation 515,76.67011834,56.53238571,,Generation 515,81.24368526,60.97590082,,Generation 515,69.43130976,50.00162263,,Generation 515,75.49303565,53.44897337,,Generation 515,72.72677585,52.0758384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 516,57.16368056,39.1304498,,Generation 516,78.17283426,58.24268905,,Generation 516,84.13844705,60.69371303,,Generation 516,78.97759627,58.07701334,,Generation 516,75.95725804,57.58047358,,Generation 516,75.18756774,56.53238571,,Generation 516,83.43108436,60.35015315,,Generation 516,67.31194556,49.42360906,,Generation 516,76.29686978,53.46431305,,Generation 516,68.70680122,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 517,58.12808952,39.23875617,,Generation 517,78.53845782,58.24268905,,Generation 517,82.06388492,60.8666378,,Generation 517,78.9763444,58.07701334,,Generation 517,75.16124238,57.58047358,,Generation 517,77.84190641,56.53238571,,Generation 517,81.87493888,60.34117965,,Generation 517,72.05216049,49.42360906,,Generation 517,77.55026875,53.21473648,,Generation 517,69.19830316,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 518,53.81872705,38.46462532,,Generation 518,75.16618738,57.31699233,,Generation 518,78.24294396,60.8666378,,Generation 518,75.95173153,58.07701334,,Generation 518,77.05781269,57.58047358,,Generation 518,74.89551823,56.53238571,,Generation 518,80.62996978,60.38332399,,Generation 518,66.78235224,49.42360906,,Generation 518,70.16863458,53.19939681,,Generation 518,69.64805733,52.13458253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 519,57.65645174,38.31301194,,Generation 519,78.00595894,58.24268905,,Generation 519,79.89448886,60.8666378,,Generation 519,81.82811366,58.07701334,,Generation 519,78.32582961,57.58047358,,Generation 519,73.78393334,56.53238571,,Generation 519,81.74852549,60.38332399,,Generation 519,67.42095846,49.42360906,,Generation 519,74.51280673,53.05829734,,Generation 519,70.24817894,52.13458253
